Date,AirTemp,RelHum,WindSpeed,Rain,Snow,ShortWave,LongWave
2020-10-13 05:00:00,9.067773437500025,56.16249084472656,2.69964707079098,0.0,0.0,0.0,231.95
2020-10-13 06:00:00,8.634759521484398,56.9598388671875,2.7468529835237736,0.0,0.0,0.0,231.95
2020-10-13 07:00:00,8.173364257812523,57.42095947265625,2.855554231162037,0.0,0.0,0.0,227.91
2020-10-13 08:00:00,7.978784179687523,57.48207092285156,2.8808065925628163,4.2766322394527384e-07,0.0,114.256,227.91
2020-10-13 09:00:00,8.029336547851585,55.69053649902344,3.0812334142586986,0.0,0.0,248.512,227.91
2020-10-13 10:00:00,8.26917419433596,52.82012939453125,3.3307958308346146,0.0,0.0,392.208,253.0
2020-10-13 11:00:00,8.524880981445335,50.16220092773438,3.4860020692071934,7.450580596923828e-09,0.0,492.54,253.0
2020-10-13 12:00:00,8.89214477539065,49.31327819824219,3.881965406083679,0.0,0.0,573.694,253.0
2020-10-13 13:00:00,9.889306640625025,47.9156494140625,4.709115821741034,0.0,0.0,595.4630000000001,258.94
2020-10-13 14:00:00,11.996179199218775,44.23995971679688,4.868758921905236,1.8328428268432617e-06,0.0,543.245,258.94
2020-10-13 15:00:00,13.1592956542969,48.84712219238281,5.448281012025993,0.00016106665134429932,0.0,458.591,258.94
2020-10-13 16:00:00,14.450296020507837,50.87860107421875,5.871576778266761,0.00012052059173583984,0.0,339.50199999999995,254.26
2020-10-13 17:00:00,15.968270874023462,45.19134521484375,6.089397065432994,1.2665987014770508e-05,0.0,198.78400000000002,254.25
2020-10-13 18:00:00,17.143457031250026,39.28276062011719,6.317247579787575,0.0,0.0,38.856,254.25
2020-10-13 19:00:00,17.997186279296898,37.276763916015625,6.38193786549256,3.5762786865234364e-07,0.0,0.0,235.6
2020-10-13 20:00:00,17.71528015136721,32.319412231445305,6.262952114939287,0.0,0.0,0.0,235.6
2020-10-13 21:00:00,17.030068969726585,29.816436767578125,5.584568681282642,0.0,0.0,0.0,235.6
2020-10-13 22:00:00,16.09449157714846,31.74163818359375,4.370458270167099,0.0,0.0,0.0,232.02
2020-10-13 23:00:00,14.580895996093775,32.77130126953125,3.4610035099930427,0.0,0.0,0.0,232.02
2020-10-14 00:00:00,13.009927368164087,38.22044372558594,3.179455527818672,0.0,0.0,0.0,232.02
2020-10-14 01:00:00,11.798410034179712,43.613128662109375,3.046731595338706,0.0,0.0,0.0,231.11
2020-10-14 02:00:00,10.651406860351583,50.47225952148438,2.794147627569364,0.0,0.0,0.0,231.11
2020-10-14 03:00:00,9.573526000976583,57.31559753417969,2.637337015010226,0.0,0.0,0.0,231.11
2020-10-14 04:00:00,8.60804138183596,63.14010620117188,2.560673153876596,0.0,0.0,0.0,235.73
2020-10-14 05:00:00,7.88392028808596,66.76979064941406,2.5874489326511374,0.0,0.0,0.0,235.73
2020-10-14 06:00:00,7.19690856933596,71.13075256347656,2.355940130230586,0.0,0.0,0.0,235.73
2020-10-14 07:00:00,6.647744750976585,73.06381225585938,2.273324017817066,0.0,0.0,0.0,244.83
2020-10-14 08:00:00,6.470452880859398,74.02427673339844,2.2413096666414325,0.0,0.0,109.704,244.83
2020-10-14 09:00:00,6.625344848632835,72.95677185058594,2.2759147333212395,0.0,0.0,242.08,244.83
2020-10-14 10:00:00,6.538720703125023,72.31765747070312,2.4624130875511345,0.0,0.0,389.70300000000003,277.3
2020-10-14 11:00:00,6.862954711914085,70.12123107910156,2.494636030745596,0.0,0.0,490.066,277.3
2020-10-14 12:00:00,7.623086547851585,66.1700439453125,2.695651564622724,0.0,0.0,571.081,277.3
2020-10-14 13:00:00,8.968545532226587,59.90692138671875,3.371403944775341,0.0,0.0,582.1669999999999,292.74
2020-10-14 14:00:00,10.3541198730469,53.07075500488281,4.6601796379258404,0.0,0.0,530.712,292.74
2020-10-14 15:00:00,11.6308532714844,50.10894775390625,4.876430431148567,0.0,0.0,447.26199999999994,292.74
2020-10-14 16:00:00,12.576074218750026,46.80137634277344,5.259375905368091,0.0,0.0,331.209,287.27
2020-10-14 17:00:00,13.498696899414087,47.33924865722656,5.1292483003419616,0.0,0.0,192.0,287.27
2020-10-14 18:00:00,14.496957397460962,50.37796020507813,4.8690811480475125,0.0,0.0,33.84,287.27
2020-10-14 19:00:00,17.316400146484398,45.01579284667969,5.096573386903779,0.0,0.0,0.0,282.95
2020-10-14 20:00:00,19.385293579101585,38.69850158691406,5.785048300674816,0.0,0.0,0.0,282.95
2020-10-14 21:00:00,19.642572021484398,41.17263793945313,5.8722245105561965,0.0,0.0,0.0,282.95
2020-10-14 22:00:00,18.905267333984398,47.93594360351562,5.05195948895345,1.8611550331115726e-05,0.0,0.0,286.25
2020-10-14 23:00:00,17.609597778320335,56.019287109375,4.793108677900637,0.0001906454563140869,0.0,0.0,286.25
2020-10-15 00:00:00,16.69922790527346,55.67619323730469,4.085927822838259,3.184378147125244e-05,0.0,0.0,286.25
2020-10-15 01:00:00,16.107019042968773,51.93367004394531,4.627020544180488,0.0,0.0,0.0,291.2
2020-10-15 02:00:00,15.565942382812526,51.07292175292969,4.831836817302929,0.0,0.0,0.0,291.2
2020-10-15 03:00:00,15.246301269531275,48.92425537109375,5.523758925640175,0.0,0.0,0.0,291.2
2020-10-15 04:00:00,14.649057006835962,41.0968017578125,6.314054675271139,0.0,0.0,0.0,297.31
2020-10-15 05:00:00,12.668801879882837,43.15505981445313,7.012947931909709,0.0,0.0,0.0,297.31
2020-10-15 06:00:00,10.416574096679712,58.13400268554688,6.864177200637963,0.0,0.0,0.0,297.31
2020-10-15 07:00:00,9.305505371093775,65.413818359375,6.832536314848482,0.0,0.0,0.0,319.03
2020-10-15 08:00:00,8.938394165039087,66.45950317382811,6.554820163310756,0.0,0.0,97.336,319.03
2020-10-15 09:00:00,8.629800415039085,67.55912780761719,6.31197140422704,0.0,0.0,218.06400000000002,319.03
2020-10-15 10:00:00,8.440270996093773,69.2181396484375,5.94608400968338,0.0,0.0,322.553,358.76
2020-10-15 11:00:00,8.01294860839846,71.74461364746094,5.575649118881222,0.0,0.0,406.208,358.76
2020-10-15 12:00:00,7.605264282226585,72.85285949707031,5.312857766259348,0.0,0.0,473.582,358.76
2020-10-15 13:00:00,7.478967285156273,72.63252258300781,5.197640335814459,0.0,0.0,475.898,381.66
2020-10-15 14:00:00,7.672662353515648,70.13343811035156,5.175816799015871,0.0,0.0,433.5,381.66
